6.176	10.21	5
6.93	15.588	6
6.868	15.878	6
6.968	15.778	6
7.28	15.678	6
7.168	15.521	6
7.248	15.320	6
7.108	15.296	6
6.968	15.878	6
6.904	15.346	6
7.262	14.854	6
7.384	15.276	6
7.33	14.566	6
6.904	14.902	6
6.778	14.986	6
6.81	15.258	6
6.998	14.976	6
7.142	14.718	6
7.064	14.956	6
7.152	14.594	6
6.83	14.988	6
7.28	14.878	6
6.904	14.746	6
7.562	14.854	6
7.584	15.276	6
7.33	14.766	6
6.904	14.902	6
6.778	14.986	6
6.81	14.958	6
7.398	14.976	6
6.742	15.018	6
7.064	14.956	6
6.614	14.708	6
6.866	14.912	6
7.12	14.811	6
6.844	14.726	6
7.398	14.782	6
7.108	14.99	6
7.302	14.666	6
6.942	14.89	6
7.176	14.812	6
7.418	14.74	6
6.878	15.104	6
6.982	15.274	6
10.562	15.644	7
10.438	15.63	7
10.564	15.072	7
10.692	15.958	7
11.238	15.296	7
10.73	15.128	7
10.352	15.868	7
10.486	15.77	7
10.916	15.296	7
10.874	15.354	7
11.168	15.276	7
11.278	14.852	7
11.238	14.796	7
10.73	15.028	7
11.252	15.668	7
10.386	14.77	7
11.068	15.576	7
11.098	15.252	7
11.118	15.496	7
10.733	15.128	7
11.362	15.868	7
10.826	15.77	7
11.216	15.596	7
10.574	15.454	7
10.786	14.77	7
10.668	15.576	7
10.998	15.252	7
10.818	15.896	7
10.708	15.002	7
10.808	15.102	7
10.908	15.312	7
10.823	15.828	7
10.932	15.368	7
10.886	15.37	7
10.916	15.396	7
10.916	15.996	7
11.244	15.954	7
11.128	15.876	7
11.268	15.252	7
11.338	15.096	7
11.03	15.128	7
11.152	15.468	7
11.186	15.77	7
11.116	15.996	7
11.0874	15.454	7
11.168	15.276	7
11.278	15.152	7
11.298	15.9	7
10.764	15.312	7
10.548	15.418	7
11.13	15.838	7
11.362	15.932	7
10.546	15.844	7
11.23	15.11	7
11.25	14.89	7
11.3	14.95	7
11.1	14.95	7
11.116	15.102	7
11.874	11.638	8
11.82	12.302	8
11.832	12.218	8
11.80	11.702	8
11.874	11.538	8
11.82	12.402	8
11.852	12.318	8
11.89	11.902	8
12.04	12.172	8
12.14	12.106	8
11.994	11.538	8
11.94	12.402	8
11.902	12.318	8
12.02	11.902	8
12.04	12.172	8
12.10	11.888	8
12.19	12.188	8
12.262	11.92	8
12.454	12.02	8
12.296	11.458	8
12.586	12.174	8
12.314	12.716	8
12.674	11.638	8
12.162	12.302	8
12.612	12.218	8
12.1	11.702	8
12.404	12.072	8
12.128	11.888	8
12.41	12.188	8
12.224	12.02	8
12.296	11.458	8
12.586	12.174	8
12.314	12.716	8
12.278	11.452	8
12.622	11.652	8
12.22	11.494	8
12.626	12.162	8
12.27	12.128	8
12.202	11.7	8
12.532	11.776	8
12.674	8.638	9
12.562	9.302	9
12.612	9.218	9
12.5	8.702	9
12.404	9.072	9
12.73	9.106	9
12.628	8.888	9
12.41	9.188	9
11.982	8.92	9
12.224	9.02	9
12.296	8.458	9
12.586	9.174	9
12.314	9.716	9
12.278	8.452	9
12.622	8.652	9
11.92	8.494	9
12.482	8.72	9
11.95	9.12	9
11.92	9.10	9
11.93	8.96	9
11.90	9.18	9
11.70	9.36	9
11.85	9.26	9
11.80	9.16	9
11.82	9.46	9
11.78	9.06	9
12.06	9.36	9
11.96	9.26	9
12.16	9.16	9
12.22	9.46	9
12.30	9.06	9
11.86	9.21	9
11.80	9.25	9
11.93	8.96	9
11.85	9.28	9
12.278	8.452	9
12.622	8.652	9
11.92	8.494	9
12.26	9.162	9
12.782	9.596	9
12.27	9.128	9
12.202	8.7	9
12.532	8.776	9
12.524	8.726	9
12.47	8.698	9
12.404	9.28	9
12.366	8.796	9
12.268	8.522	9
12.13	8.748	9
12.67	9.498	9
12.488	9.542	9
12.57	9.21	9
12.456	9.112	9
12.482	8.986	9
12.584	8.754	9
12.1	8.93	9
12.226	8.67	9
12.448	8.566	9
12.572	8.624	9
12.436	8.41	9
12.502	8.98	9
12.718	8.966	9
11.962	13.544	10
11.838	13.63	10
11.964	14.072	10
12.092	13.958	10
12.238	14.296	10
12.33	14.128	10
11.952	13.868	10
11.986	13.77	10
11.916	13.996	10
11.874	13.954	10
12.168	14.276	10
12.278	14.152	10
12.098	13.9	10
11.814	14.212	10
11.804	14.112	10
11.784	14.105	10
11.769	14.118	10
11.749	14.018	10
11.752	14.218	10
11.733	14.088	10
11.738	14.158	10
11.742	14.168	10
11.729	14.168	10
11.804	14.122	10
11.824	14.012	10
11.948	14.218	10
12.13	13.838	10
12.362	13.932	10
12.246	13.844	10
12.13	14.11	10
12.516	13.602	10
12.486	13.686	10
12.386	13.726	10
12.204	13.822	10
11.856	14.206	10
12.074	14.384	10
12.68	13.988	10
12.204	13.976	10
12.388	14.39	10
12.508	14.048	10
12.114	14.366	10
12.4	14.04	10
12.194	14.04	10
11.958	14.322	10
11.922	13.802	10
12.652	14.602	10
12.294	13.996	10
11.81	14.526	10
12.408	14.34	10
11.834	13.778	10
8.826	15.474	11
8.33	15.488	11
8.468	15.378	11
8.904	15.846	11
8.662	15.354	11
8.684	15.776	11
8.33	15.066	11
8.904	15.402	11
8.778	15.486	11
8.81	15.458	11
8.398	15.576	11
8.542	15.918	11
9.064	15.456	11
9.152	15.094	11
8.614	14.908	11
8.566	16.012	11
8.12	15.11	11
8.844	15.026	11
8.398	15.282	11
8.808	15.59	11
8.502	15.166	11
8.942	15.19	11
8.376	15.112	11
8.518	15.84	11
8.878	16.004	11
8.582	16.774	11
8.248	16.154	11
8.588	16.24	11
8.706	16.374	11
8.524	16.392	11
8.458	16.452	11
8.83	16.36	11
8.616	16.112	11
8.844	16.362	11
8.468	15.928	11
8.62	16.674	11
8.974	16.53	11
8.826	16.084	11
8.104	15.962	11
8.386	16.24	11
5.876	12.878	12
6.46	13.16	12
5.732	12.862	12
6.238	12.506	12
6.576	12.878	12
6.46	13.16	12
6.532	12.862	12
6.238	12.506	12
6.348	13.268	12
5.788	12.372	12
6.19	12.772	12
5.86	12.706	12
5.978	13.308	12
6.336	12.854	12
6.218	13.03	12
6.25	13.002	12
6.334	13.06	12
5.654	12.566	12
6.38	12.792	12
5.968	13.016	12
5.814	12.526	12
5.95	12.67	12
6.038	12.67	12
5.926	12.538	12
6.066	12.514	12
6.248	12.392	12
5.61	12.95	12
6.328	12.99	12
6.255	12.522	12
6.476	12.71	12
6.492	12.464	12
6.234	12.834	12
6.316	12.764	12
6.454	12.284	12
6.052	12.934	12
6.26	13.118	12
6.058	13.718	12
6.24	12.626	12
5.838	12.332	12
6.128	13.4	12
5.764	12.38	12
6.424	13.186	12
6.234	12.994	12
5.994	7.206	13
6.278	7.222	13
6.472	7.848	13
5.882	7.854	13
5.936	7.594	13
6.262	7.80	13
5.762	6.95	13
6.256	6.912	13
6.48	6.822	13
6.462	6.984	13
6.226	7.23	13
6.364	7.184	13
6.192	7.208	13
6.188	6.91	13
6.218	7.062	13
6.37	7.104	13
5.948	6.954	13
6.50	6.822	13
6.412	6.984	13
6.526	7.53	13
6.564	7.684	13
6.502	7.708	13
6.288	7.91	13
5.818	7.062	13
5.67	7.104	13
5.948	7.654	13
5.902	7.082	13
5.692	8.09	13
5.888	8.014	13
6.456	7.146	13
5.732	7.154	13
6.088	7.212	13
5.802	7.928	13
6.246	7.692	13
6.166	7.845	13
5.852	7.83	13
6.398	7.428	13
6.516	7.554	13
6.55	7.76	13
6.50	7.26	13
6.55	7.06	13
6.60	7.36	13
6.62	7.26	13
6.64	7.46	13
6.65	7.36	13
5.738	7.382	13
6.254	7.264	13
6.122	7.238	13
5.878	7.232	13
5.95	7.29	13
6.03	7.426	13
6.412	7.822	13
6.276	7.244	13
8.376	4.788	14
8.81	4.864	14
8.218	4.548	14
8.374	4.748	14
8.502	5.02	14
8.386	4.952	14
8.858	4.274	14
8.884	4.504	14
8.294	4.38	14
8.38	4.178	14
8.738	5.094	14
9.125	4.84	14
9.086	4.65	14
8.616	4.45	14
8.624	4.698	14
8.632	4.82	14
8.286	4.704	14
8.816	4.58	14
8.722	4.854	14
8.298	4.378	14
9.014	5.034	14
8.87	4.554	14
8.562	4.662	14
8.650	4.828	14
8.94	4.836	14
8.768	5.12	14
8.838	4.926	14
8.288	4.466	14
8.652	4.782	14
8.376	4.956	14
8.374	5.136	14
8.620	4.712	14
9.026	4.388	14
8.534	4.252	14
8.874	4.202	14
8.796	4.288	14
8.592	4.188	14
8.98	4.314	14
8.562	4.356	14
8.376	4.956	14
8.474	5.136	14
8.220	4.712	14
9.126	4.388	14
8.634	4.252	14
8.542	4.256	14
8.366	4.856	14
8.554	5.036	14
8.220	4.512	14
9.126	4.588	14
8.634	4.352	14
8.974	4.302	14
8.904	4.402	14
8.496	4.288	14
8.692	4.188	14
8.48	4.314	14
8.262	4.356	14
11.894	5.76	15
12.278	6.26	15
12.364	5.748	15
12.108	5.918	15
11.998	6.498	15
12.4	6.296	15
12.3	6.368	15
11.958	6.35	15
11.842	5.984	15
11.85	5.646	15
11.978	6.356	15
12.366	6.104	15
12.272	5.94	15
12.336	6.176	15
12.544	6.248	15
12.306	6.06	15
11.986	6.05	15
12.54	6.33	15
12.004	5.92	15
12.332	5.792	15
12.218	6.544	15
12.154	5.768	15
12.168	5.92	15
12.27	6.406	15
12.15	6.106	15
12.14	6.206	15
12.164	6.316	15
12.12	5.87	15
11.836	5.51	15
12.204	6.064	15
12.004	6.228	15
12.166	5.858	15
12.368	6.14	15
12.128	5.812	15
12.018	5.892	15
12.518	6.182	15
12.37	6.084	15
12.198	5.804	15
12.32	5.79	15
12.636	6.218	15
12.41	5.656	15
12.32	6.614	15
12.204	6.064	15
12.004	6.228	15
11.766	5.858	15
11.868	6.34	15
11.828	5.812	15
12.018	5.592	15
12.318	6.082	15
12.47	6.184	15
12.298	6.004	15
12.12	5.89	15
11.936	6.218	15
11.791	5.956	15
12.12	6.614	15
11.718	5.792	15
11.738	6.182	15
11.801	5.884	15
12.198	5.804	15
12.02	5.89	15
11.936	6.418	15
11.751	5.956	15
11.72	6.514	15
